2023-07-12 00:07:17,CyberSecApe,url,https://ver-edocs.web.app,#phishing #scam,https://twitter.com/CyberSecApe/status/1678918917425889280
2023-07-12 00:15:14,CyberSecApe,url,https://egovau-doc.web.app,#phishing #scam,https://twitter.com/CyberSecApe/status/1678920918469599233
2023-07-12 00:18:10,noladefense,url,https://www.mountorg.com/ibg/client/AG004_001_P.php,#phishing,https://twitter.com/noladefense/status/1678921655622541314
2023-07-12 00:18:10,noladefense,ip,204.44.70.196,#phishing,https://twitter.com/noladefense/status/1678921655622541314
2023-07-12 00:18:19,noladefense,url,https://test-steamproxy.halo-meta.com,#phishing,https://twitter.com/noladefense/status/1678921694797352961
2023-07-12 00:18:19,noladefense,ip,47.243.196.181,#phishing,https://twitter.com/noladefense/status/1678921694797352961
2023-07-12 00:33:16,noladefense,url,https://cryptobull2025.sa.com/as/index.html,#phishing,https://twitter.com/noladefense/status/1678925456030986240
2023-07-12 00:33:16,noladefense,ip,45.74.8.8,#phishing,https://twitter.com/noladefense/status/1678925456030986240
2023-07-12 00:34:49,KesaGataMe0,url,https://hdgwasf.icu,#phishing,https://twitter.com/KesaGataMe0/status/1678925846944571392
2023-07-12 00:34:49,KesaGataMe0,url,https://dtyawgf.icu,#phishing,https://twitter.com/KesaGataMe0/status/1678925846944571392
2023-07-12 00:34:49,KesaGataMe0,url,https://dawghfv.icu,#phishing,https://twitter.com/KesaGataMe0/status/1678925846944571392
2023-07-12 00:34:49,KesaGataMe0,url,https://dagwfhu.icu,#phishing,https://twitter.com/KesaGataMe0/status/1678925846944571392
2023-07-12 00:34:49,KesaGataMe0,ip,192.161.164.221,#phishing,https://twitter.com/KesaGataMe0/status/1678925846944571392
2023-07-12 00:34:49,KesaGataMe0,url,https://dyagwdj.icu,#phishing,https://twitter.com/KesaGataMe0/status/1678925846944571392
2023-07-12 00:44:13,KesaGataMe0,url,https://huiwendau.com,#phishing,https://twitter.com/KesaGataMe0/status/1678928214113275904
2023-07-12 00:44:13,KesaGataMe0,url,https://zhuangkuw.com,#phishing,https://twitter.com/KesaGataMe0/status/1678928214113275904
2023-07-12 00:44:13,KesaGataMe0,url,https://mountorg.com,#phishing,https://twitter.com/KesaGataMe0/status/1678928214113275904
2023-07-12 00:44:13,KesaGataMe0,url,https://ahfudanrenl.com,#phishing,https://twitter.com/KesaGataMe0/status/1678928214113275904
2023-07-12 00:45:08,pingineer_jp,url,https://pioneertr.com/ENT-com.zip,#phishing #scam,https://twitter.com/pingineer_jp/status/1678928441218039808
2023-07-12 00:45:08,pingineer_jp,url,https://pioneertr.com/ENT-com/,#phishing #scam,https://twitter.com/pingineer_jp/status/1678928441218039808
2023-07-12 00:50:11,pingineer_jp,url,https://insmujer.cl/chase/1/soft/,#phishing #scam,https://twitter.com/pingineer_jp/status/1678929714076078080
2023-07-12 00:54:37,pingineer_jp,url,https://jga.bqn.mybluehost.me/SgN-IN/-365/+Off-ice/SHHIY/,#phishing #scam,https://twitter.com/pingineer_jp/status/1678930829244870661
2023-07-12 01:02:56,Phish_Fingers,url,https://www.delivery-auspost.digital,#phishing #scam,https://twitter.com/Phish_Fingers/status/1678932922064150529
2023-07-12 01:02:56,Phish_Fingers,url,https://ausutpos.top,#phishing #scam,https://twitter.com/Phish_Fingers/status/1678932922064150529
2023-07-12 01:02:56,Phish_Fingers,url,https://www.delivery-auspost.world,#phishing #scam,https://twitter.com/Phish_Fingers/status/1678932922064150529
2023-07-12 01:03:33,Phish_Fingers,url,https://auspostal-fee.com,#phishing #scam,https://twitter.com/Phish_Fingers/status/1678933079296204800
2023-07-12 01:04:14,Phish_Fingers,url,https://item-track-alert.com,#phishing #scam,https://twitter.com/Phish_Fingers/status/1678933251149144064
2023-07-12 01:04:57,Phish_Fingers,url,https://ird-govt-tax-refund.com,#phishing #scam,https://twitter.com/Phish_Fingers/status/1678933429893644288
2023-07-12 01:05:24,pingineer_jp,url,https://grupwa11166179.krisna-cloud.com/vhsfhqpdhdsih6/,#phishing #scam,https://twitter.com/pingineer_jp/status/1678933543471419392
2023-07-12 01:05:24,pingineer_jp,url,https://grupwa11166179.krisna-cloud.com/groupwa.zip,#phishing #scam,https://twitter.com/pingineer_jp/status/1678933543471419392
2023-07-12 01:05:24,Phish_Fingers,url,https://tvlicense-subscription.com,#phishing,https://twitter.com/Phish_Fingers/status/1678933544557744128
2023-07-12 01:05:50,Phish_Fingers,url,https://verify-imbendigo.com,#phishing #scam,https://twitter.com/Phish_Fingers/status/1678933653920059393
2023-07-12 01:27:42,pingineer_jp,url,https://rock111.com/joy/jmg/,#phishing #scam,https://twitter.com/pingineer_jp/status/1678939157329235968
2023-07-12 01:27:42,pingineer_jp,url,https://rock111.com/joy/ADOBE%20XTR%20(4).zip,#phishing #scam,https://twitter.com/pingineer_jp/status/1678939157329235968
2023-07-12 01:36:49,pingineer_jp,url,http://square1.site/square-RD971-new-detail-thank%20(1).zip,#phishing #scam,https://twitter.com/pingineer_jp/status/1678941450581491712
2023-07-12 01:36:49,pingineer_jp,url,http://square1.site/square-RD971-new-detail-thank/,#phishing #scam,https://twitter.com/pingineer_jp/status/1678941450581491712
2023-07-12 01:44:15,pingineer_jp,url,https://21vets.org/re/TW976323218.zip,#phishing #scam,https://twitter.com/pingineer_jp/status/1678943319970160641
2023-07-12 01:44:15,pingineer_jp,url,https://21vets.org/re/TW976323218/,#phishing #scam,https://twitter.com/pingineer_jp/status/1678943319970160641
